experiment,repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(AUC),CV_list(Accuracy),CV_list(Precision),CV_list(Recall),CV_list(F1)
lab1/outputs/pytorch_NB.csv,5,0.6278145695364239,0.622343253064688,0.7460228490779757,0.5713060653086595,0.7460228490779757,"[np.float64(0.7692147034252297), np.float64(0.7391114982578397), np.float64(0.7477099236641221), np.float64(0.7531135531135531), np.float64(0.7209645669291338)]","[0.6357615894039735, 0.6423841059602649, 0.6357615894039735, 0.609271523178808, 0.6158940397350994]","[0.6134683098591549, 0.6444736842105263, 0.6142605633802817, 0.621355813136635, 0.6181578947368421]","[0.7692147034252297, 0.7391114982578397, 0.7477099236641221, 0.7531135531135531, 0.7209645669291338]","[0.561903254734399, 0.6040209790209791, 0.5674704442476954, 0.556700004975867, 0.5664356435643564]"
lab1/outputs/pytorch_NB.csv,10,0.6258278145695364,0.6090219332719252,0.7475754640712564,0.5551441868666495,0.7475754640712564,"[np.float64(0.7692147034252297), np.float64(0.7391114982578397), np.float64(0.7477099236641221), np.float64(0.7531135531135531), np.float64(0.7209645669291338), np.float64(0.7695094760312152), np.float64(0.7541703248463565), np.float64(0.6977671451355661), np.float64(0.7263993316624896), np.float64(0.7977941176470589)]","[0.6357615894039735, 0.6423841059602649, 0.6357615894039735, 0.609271523178808, 0.6158940397350994, 0.6423841059602649, 0.609271523178808, 0.6291390728476821, 0.6026490066225165, 0.6357615894039735]","[0.6134683098591549, 0.6444736842105263, 0.6142605633802817, 0.621355813136635, 0.6181578947368421, 0.5864937388193202, 0.6016146016146016, 0.5881307746979388, 0.5951210951210951, 0.6071428571428571]","[0.7692147034252297, 0.7391114982578397, 0.7477099236641221, 0.7531135531135531, 0.7209645669291338, 0.7695094760312151, 0.7541703248463565, 0.6977671451355663, 0.7263993316624895, 0.7977941176470589]","[0.561903254734399, 0.6040209790209791, 0.5674704442476954, 0.556700004975867, 0.5664356435643564, 0.5333104395604396, 0.5360137492838914, 0.5447889750215331, 0.531055900621118, 0.5497424776362158]"
lab1/outputs/pytorch_NB.csv,30,0.6408388520971301,0.6137773999160265,0.7580981661040407,0.5665951995409192,0.7580981661040407,"[np.float64(0.7692147034252297), np.float64(0.7391114982578397), np.float64(0.7477099236641221), np.float64(0.7531135531135531), np.float64(0.7209645669291338), np.float64(0.7695094760312152), np.float64(0.7541703248463565), np.float64(0.6977671451355661), np.float64(0.7263993316624896), np.float64(0.7977941176470589), np.float64(0.7947761194029851), np.float64(0.7983796296296296), np.float64(0.7286259541984732), np.float64(0.7573529411764706), np.float64(0.6848132487667371), np.float64(0.7394701086956521), np.float64(0.7527151211361738), np.float64(0.7811679790026245), np.float64(0.7789363920750783), np.float64(0.7729741019214703), np.float64(0.7961538461538462), np.float64(0.7646520146520145), np.float64(0.7712829736211031), np.float64(0.8175182481751825), np.float64(0.7831501831501831), np.float64(0.7615873015873017), np.float64(0.7091535433070865), np.float64(0.7654553049289892), np.float64(0.7671296296296295), np.float64(0.7418957011980268)]","[0.6357615894039735, 0.6423841059602649, 0.6357615894039735, 0.609271523178808, 0.6158940397350994, 0.6423841059602649, 0.609271523178808, 0.6291390728476821, 0.6026490066225165, 0.6357615894039735, 0.6357615894039735, 0.6887417218543046, 0.6026490066225165, 0.5629139072847682, 0.6225165562913907, 0.6490066225165563, 0.6490066225165563, 0.6887417218543046, 0.7152317880794702, 0.6423841059602649, 0.6490066225165563, 0.6291390728476821, 0.6490066225165563, 0.6688741721854304, 0.695364238410596, 0.6556291390728477, 0.5960264900662252, 0.6291390728476821, 0.6821192052980133, 0.6556291390728477]","[0.6134683098591549, 0.6444736842105263, 0.6142605633802817, 0.621355813136635, 0.6181578947368421, 0.5864937388193202, 0.6016146016146016, 0.5881307746979388, 0.5951210951210951, 0.6071428571428571, 0.6180555555555556, 0.6173952641165756, 0.6050877192982457, 0.5925925925925926, 0.5927006009190526, 0.6243386243386243, 0.6074982231698649, 0.65227434257285, 0.6030034655371582, 0.6152557319223986, 0.6418918918918919, 0.6267543859649123, 0.5816197691197691, 0.609375, 0.6394300144300145, 0.6447137337548297, 0.61207805907173, 0.6117264416315049, 0.6056776556776556, 0.6216335931963146]","[0.7692147034252297, 0.7391114982578397, 0.7477099236641221, 0.7531135531135531, 0.7209645669291338, 0.7695094760312151, 0.7541703248463565, 0.6977671451355663, 0.7263993316624895, 0.7977941176470589, 0.7947761194029851, 0.7983796296296296, 0.7286259541984733, 0.7573529411764706, 0.6848132487667371, 0.7394701086956521, 0.7527151211361738, 0.7811679790026247, 0.7789363920750783, 0.7729741019214703, 0.7961538461538462, 0.7646520146520146, 0.7712829736211031, 0.8175182481751825, 0.7831501831501831, 0.7615873015873016, 0.7091535433070866, 0.7654553049289892, 0.7671296296296296, 0.7418957011980267]","[0.561903254734399, 0.6040209790209791, 0.5674704442476954, 0.556700004975867, 0.5664356435643564, 0.5333104395604396, 0.5360137492838914, 0.5447889750215331, 0.531055900621118, 0.5497424776362158, 0.561903254734399, 0.5903607503607504, 0.541868932038835, 0.49605582524271846, 0.5517420967657934, 0.5882595050676545, 0.5661154784494442, 0.6303838341753034, 0.5876151159098126, 0.5670135938827527, 0.5930333079074498, 0.5724110032362459, 0.5299265785609397, 0.5678800366300366, 0.6206858890345129, 0.6072428971588636, 0.5506171634873396, 0.5568134171907757, 0.5780158360503027, 0.5884696016771489]"
lab1/outputs/pytorch_NB.csv,5,0.6278145695364239,0.622343253064688,0.7460228490779757,0.5713060653086595,0.7460228490779757,"[np.float64(0.7692147034252297), np.float64(0.7391114982578397), np.float64(0.7477099236641221), np.float64(0.7531135531135531), np.float64(0.7209645669291338)]","[0.6357615894039735, 0.6423841059602649, 0.6357615894039735, 0.609271523178808, 0.6158940397350994]","[0.6134683098591549, 0.6444736842105263, 0.6142605633802817, 0.621355813136635, 0.6181578947368421]","[0.7692147034252297, 0.7391114982578397, 0.7477099236641221, 0.7531135531135531, 0.7209645669291338]","[0.561903254734399, 0.6040209790209791, 0.5674704442476954, 0.556700004975867, 0.5664356435643564]"
lab1/outputs/pytorch_NB.csv,10,0.6258278145695364,0.6090219332719252,0.7475754640712564,0.5551441868666495,0.7475754640712564,"[np.float64(0.7692147034252297), np.float64(0.7391114982578397), np.float64(0.7477099236641221), np.float64(0.7531135531135531), np.float64(0.7209645669291338), np.float64(0.7695094760312152), np.float64(0.7541703248463565), np.float64(0.6977671451355661), np.float64(0.7263993316624896), np.float64(0.7977941176470589)]","[0.6357615894039735, 0.6423841059602649, 0.6357615894039735, 0.609271523178808, 0.6158940397350994, 0.6423841059602649, 0.609271523178808, 0.6291390728476821, 0.6026490066225165, 0.6357615894039735]","[0.6134683098591549, 0.6444736842105263, 0.6142605633802817, 0.621355813136635, 0.6181578947368421, 0.5864937388193202, 0.6016146016146016, 0.5881307746979388, 0.5951210951210951, 0.6071428571428571]","[0.7692147034252297, 0.7391114982578397, 0.7477099236641221, 0.7531135531135531, 0.7209645669291338, 0.7695094760312151, 0.7541703248463565, 0.6977671451355663, 0.7263993316624895, 0.7977941176470589]","[0.561903254734399, 0.6040209790209791, 0.5674704442476954, 0.556700004975867, 0.5664356435643564, 0.5333104395604396, 0.5360137492838914, 0.5447889750215331, 0.531055900621118, 0.5497424776362158]"
lab1/outputs/pytorch_NB.csv,30,0.6408388520971301,0.6137773999160265,0.7580981661040407,0.5665951995409192,0.7580981661040407,"[np.float64(0.7692147034252297), np.float64(0.7391114982578397), np.float64(0.7477099236641221), np.float64(0.7531135531135531), np.float64(0.7209645669291338), np.float64(0.7695094760312152), np.float64(0.7541703248463565), np.float64(0.6977671451355661), np.float64(0.7263993316624896), np.float64(0.7977941176470589), np.float64(0.7947761194029851), np.float64(0.7983796296296296), np.float64(0.7286259541984732), np.float64(0.7573529411764706), np.float64(0.6848132487667371), np.float64(0.7394701086956521), np.float64(0.7527151211361738), np.float64(0.7811679790026245), np.float64(0.7789363920750783), np.float64(0.7729741019214703), np.float64(0.7961538461538462), np.float64(0.7646520146520145), np.float64(0.7712829736211031), np.float64(0.8175182481751825), np.float64(0.7831501831501831), np.float64(0.7615873015873017), np.float64(0.7091535433070865), np.float64(0.7654553049289892), np.float64(0.7671296296296295), np.float64(0.7418957011980268)]","[0.6357615894039735, 0.6423841059602649, 0.6357615894039735, 0.609271523178808, 0.6158940397350994, 0.6423841059602649, 0.609271523178808, 0.6291390728476821, 0.6026490066225165, 0.6357615894039735, 0.6357615894039735, 0.6887417218543046, 0.6026490066225165, 0.5629139072847682, 0.6225165562913907, 0.6490066225165563, 0.6490066225165563, 0.6887417218543046, 0.7152317880794702, 0.6423841059602649, 0.6490066225165563, 0.6291390728476821, 0.6490066225165563, 0.6688741721854304, 0.695364238410596, 0.6556291390728477, 0.5960264900662252, 0.6291390728476821, 0.6821192052980133, 0.6556291390728477]","[0.6134683098591549, 0.6444736842105263, 0.6142605633802817, 0.621355813136635, 0.6181578947368421, 0.5864937388193202, 0.6016146016146016, 0.5881307746979388, 0.5951210951210951, 0.6071428571428571, 0.6180555555555556, 0.6173952641165756, 0.6050877192982457, 0.5925925925925926, 0.5927006009190526, 0.6243386243386243, 0.6074982231698649, 0.65227434257285, 0.6030034655371582, 0.6152557319223986, 0.6418918918918919, 0.6267543859649123, 0.5816197691197691, 0.609375, 0.6394300144300145, 0.6447137337548297, 0.61207805907173, 0.6117264416315049, 0.6056776556776556, 0.6216335931963146]","[0.7692147034252297, 0.7391114982578397, 0.7477099236641221, 0.7531135531135531, 0.7209645669291338, 0.7695094760312151, 0.7541703248463565, 0.6977671451355663, 0.7263993316624895, 0.7977941176470589, 0.7947761194029851, 0.7983796296296296, 0.7286259541984733, 0.7573529411764706, 0.6848132487667371, 0.7394701086956521, 0.7527151211361738, 0.7811679790026247, 0.7789363920750783, 0.7729741019214703, 0.7961538461538462, 0.7646520146520146, 0.7712829736211031, 0.8175182481751825, 0.7831501831501831, 0.7615873015873016, 0.7091535433070866, 0.7654553049289892, 0.7671296296296296, 0.7418957011980267]","[0.561903254734399, 0.6040209790209791, 0.5674704442476954, 0.556700004975867, 0.5664356435643564, 0.5333104395604396, 0.5360137492838914, 0.5447889750215331, 0.531055900621118, 0.5497424776362158, 0.561903254734399, 0.5903607503607504, 0.541868932038835, 0.49605582524271846, 0.5517420967657934, 0.5882595050676545, 0.5661154784494442, 0.6303838341753034, 0.5876151159098126, 0.5670135938827527, 0.5930333079074498, 0.5724110032362459, 0.5299265785609397, 0.5678800366300366, 0.6206858890345129, 0.6072428971588636, 0.5506171634873396, 0.5568134171907757, 0.5780158360503027, 0.5884696016771489]"
